User-ID,Age
139673,Unknown
139674,18.0
139675,Unknown
139676,19.0
139677,Unknown
139678,30.0
139679,Unknown
139680,28.0
139681,52.0
139682,Unknown
139683,Unknown
139684,Unknown
139685,Unknown
139686,20.0
139687,Unknown
139688,47.0
139689,Unknown
139690,Unknown
139691,Unknown
139692,Unknown
139693,Unknown
139694,Unknown
139695,Unknown
139696,38.0
139697,38.0
139698,Unknown
139699,57.0
139700,Unknown
139701,78.0
139702,50.0
139703,Unknown
139704,48.0
139705,Unknown
139706,20.0
139707,Unknown
139708,54.0
139709,Unknown
139710,Unknown
139711,29.0
139712,Unknown
139713,36.0
139714,55.0
139715,51.0
139716,25.0
139717,Unknown
139718,Unknown
139719,23.0
139720,Unknown
139721,40.0
139722,38.0
139723,32.0
139724,Unknown
139725,39.0
139726,20.0
139727,48.0
139728,Unknown
139729,Unknown
139730,Unknown
139731,Unknown
139732,25.0
139733,Unknown
139734,17.0
139735,Unknown
139736,46.0
139737,Unknown
139738,Unknown
139739,40.0
139740,18.0
139741,Unknown
139742,36.0
139743,Unknown
139744,25.0
139745,Unknown
139746,Unknown
139747,Unknown
139748,Unknown
139749,15.0
139750,Unknown
139751,Unknown
139752,25.0
139753,Unknown
139754,18.0
139755,56.0
139756,Unknown
139757,Unknown
139758,51.0
139759,25.0
139760,29.0
139761,Unknown
139762,35.0
139763,66.0
139764,Unknown
139765,46.0
139766,Unknown
139767,Unknown
139768,Unknown
139769,45.0
139770,18.0
139771,25.0
139772,Unknown
139773,21.0
139774,Unknown
139775,Unknown
139776,25.0
139777,27.0
139778,29.0
139779,Unknown
139780,Unknown
139781,Unknown
139782,Unknown
139783,Unknown
139784,Unknown
139785,23.0
139786,25.0
139787,27.0
139788,23.0
139789,57.0
139790,22.0
139791,17.0
139792,Unknown
139793,51.0
139794,20.0
139795,Unknown
139796,23.0
139797,Unknown
139798,Unknown
139799,22.0
139800,Unknown
139801,20.0
139802,Unknown
139803,36.0
139804,22.0
139805,Unknown
139806,75.0
139807,24.0
139808,35.0
139809,Unknown
139810,42.0
139811,Unknown
139812,64.0
139813,Unknown
139814,Unknown
139815,50.0
139816,40.0
139817,20.0
139818,Unknown
139819,32.0
139820,Unknown
139821,Unknown
139822,20.0
139823,Unknown
139824,46.0
139825,Unknown
139826,Unknown
139827,Unknown
139828,49.0
139829,43.0
139830,Unknown
139831,Unknown
139832,41.0
139833,51.0
139834,48.0
139835,37.0
139836,Unknown
139837,Unknown
139838,Unknown
139839,Unknown
139840,Unknown
139841,Unknown
139842,Unknown
139843,13.0
139844,54.0
139845,Unknown
139846,47.0
139847,Unknown
139848,73.0
139849,51.0
139850,72.0
139851,50.0
139852,32.0
139853,19.0
139854,44.0
139855,17.0
139856,Unknown
139857,21.0
139858,42.0
139859,57.0
139860,19.0
139861,21.0
139862,Unknown
139863,29.0
139864,74.0
139865,Unknown
139866,48.0
139867,45.0
139868,Unknown
139869,Unknown
139870,33.0
139871,24.0
139872,58.0
139873,37.0
139874,21.0
139875,54.0
139876,Unknown
139877,34.0
139878,38.0
139879,35.0
139880,22.0
139881,Unknown
139882,7.0
139883,31.0
139884,38.0
139885,38.0
139886,41.0
139887,40.0
139888,Unknown
139889,Unknown
139890,41.0
139891,Unknown
139892,Unknown
139893,44.0
139894,47.0
139895,35.0
139896,Unknown
139897,14.0
139898,Unknown
139899,30.0
139900,25.0
139901,22.0
139902,Unknown
139903,Unknown
139904,8.0
139905,22.0
139906,Unknown
139907,38.0
139908,20.0
139909,Unknown
139910,28.0
139911,Unknown
139912,Unknown
139913,54.0
139914,25.0
139915,15.0
139916,35.0
139917,Unknown
139918,40.0
139919,18.0
139920,Unknown
139921,37.0
139922,36.0
139923,28.0
139924,16.0
139925,25.0
139926,35.0
139927,15.0
139928,31.0
139929,36.0
139930,43.0
139931,Unknown
139932,Unknown
139933,41.0
139934,Unknown
139935,Unknown
139936,27.0
139937,Unknown
139938,47.0
139939,80.0
139940,Unknown
139941,Unknown
139942,29.0
139943,Unknown
139944,34.0
139945,22.0
139946,61.0
139947,21.0
139948,Unknown
139949,30.0
139950,Unknown
139951,Unknown
139952,Unknown
139953,26.0
139954,21.0
139955,Unknown
139956,18.0
139957,22.0
139958,35.0
139959,20.0
139960,Unknown
139961,33.0
139962,Unknown
139963,Unknown
139964,Unknown
139965,40.0
139966,Unknown
139967,Unknown
139968,36.0
139969,33.0
139970,Unknown
139971,28.0
139972,29.0
139973,Unknown
139974,Unknown
139975,Unknown
139976,30.0
139977,22.0
139978,20.0
139979,14.0
139980,Unknown
139981,32.0
139982,32.0
139983,22.0
139984,Unknown
139985,42.0
139986,22.0
139987,49.0
139988,Unknown
139989,16.0
139990,14.0
139991,47.0
139992,22.0
139993,Unknown
139994,Unknown
139995,Unknown
139996,34.0
139997,Unknown
139998,31.0
139999,35.0
140000,Unknown
140001,30.0
140002,Unknown
140003,Unknown
140004,33.0
140005,35.0
140006,20.0
140007,20.0
140008,Unknown
140009,Unknown
140010,23.0
140011,14.0
140012,17.0
140013,41.0
140014,48.0
140015,Unknown
140016,39.0
140017,Unknown
140018,17.0
140019,30.0
140020,36.0
140021,26.0
140022,62.0
140023,30.0
140024,Unknown
140025,Unknown
140026,18.0
140027,Unknown
140028,28.0
140029,14.0
140030,21.0
140031,67.0
140032,47.0
140033,Unknown
140034,15.0
140035,41.0
140036,35.0
140037,61.0
140038,50.0
140039,24.0
140040,29.0
140041,Unknown
140042,49.0
140043,34.0
140044,27.0
140045,35.0
140046,Unknown
140047,22.0
140048,27.0
140049,46.0
140050,32.0
140051,Unknown
140052,19.0
140053,26.0
140054,Unknown
140055,Unknown
140056,16.0
140057,30.0
140058,25.0
140059,46.0
140060,26.0
140061,28.0
140062,19.0
140063,23.0
140064,35.0
140065,Unknown
140066,Unknown
140067,20.0
140068,22.0
140069,29.0
140070,27.0
140071,21.0
140072,26.0
140073,22.0
140074,Unknown
140075,Unknown
140076,Unknown
140077,Unknown
140078,25.0
140079,40.0
140080,35.0
140081,Unknown
140082,Unknown
140083,Unknown
140084,Unknown
140085,26.0
140086,31.0
140087,32.0
140088,Unknown
140089,29.0
140090,45.0
140091,48.0
140092,17.0
140093,29.0
140094,41.0
140095,20.0
140096,Unknown
140097,54.0
140098,31.0
140099,30.0
140100,Unknown
140101,19.0
140102,19.0
140103,30.0
140104,48.0
140105,20.0
140106,Unknown
140107,Unknown
140108,24.0
140109,Unknown
140110,24.0
140111,Unknown
140112,24.0
140113,Unknown
140114,31.0
140115,27.0
140116,26.0
140117,30.0
140118,18.0
140119,Unknown
140120,17.0
140121,32.0
140122,19.0
140123,Unknown
140124,Unknown
140125,22.0
140126,Unknown
140127,Unknown
140128,Unknown
140129,41.0
140130,Unknown
140131,23.0
140132,21.0
140133,20.0
140134,104.0
140135,Unknown
140136,28.0
140137,Unknown
140138,22.0
140139,Unknown
140140,Unknown
140141,57.0
140142,29.0
140143,Unknown
140144,23.0
140145,38.0
140146,26.0
140147,Unknown
140148,17.0
140149,25.0
140150,34.0
140151,Unknown
140152,Unknown
140153,24.0
140154,Unknown
140155,24.0
140156,26.0
140157,52.0
140158,Unknown
140159,Unknown
140160,Unknown
140161,44.0
140162,Unknown
140163,24.0
140164,Unknown
140165,25.0
140166,18.0
140167,26.0
140168,24.0
140169,Unknown
140170,24.0
140171,38.0
140172,22.0
140173,21.0
140174,Unknown
140175,Unknown
140176,Unknown
140177,66.0
140178,Unknown
140179,Unknown
140180,Unknown
140181,28.0
140182,16.0
140183,Unknown
140184,23.0
140185,Unknown
140186,36.0
140187,27.0
140188,28.0
140189,44.0
140190,Unknown
140191,36.0
140192,24.0
140193,Unknown
140194,Unknown
140195,21.0
140196,Unknown
140197,Unknown
140198,26.0
140199,15.0
140200,Unknown
140201,25.0
140202,Unknown
140203,Unknown
140204,Unknown
140205,67.0
140206,30.0
140207,Unknown
140208,29.0
140209,27.0
140210,Unknown
140211,38.0
140212,37.0
140213,Unknown
140214,18.0
140215,29.0
140216,16.0
140217,38.0
140218,Unknown
140219,30.0
140220,31.0
140221,15.0
140222,34.0
140223,27.0
140224,Unknown
140225,29.0
140226,35.0
140227,22.0
140228,15.0
140229,Unknown
140230,26.0
140231,Unknown
140232,39.0
140233,Unknown
140234,Unknown
140235,Unknown
140236,62.0
140237,Unknown
140238,15.0
140239,24.0
140240,Unknown
140241,28.0
140242,Unknown
140243,Unknown
140244,46.0
140245,Unknown
140246,58.0
140247,51.0
140248,18.0
140249,22.0
140250,19.0
140251,Unknown
140252,Unknown
140253,Unknown
140254,Unknown
140255,21.0
140256,51.0
140257,Unknown
140258,19.0
140259,22.0
140260,25.0
140261,39.0
140262,Unknown
140263,Unknown
140264,16.0
140265,49.0
140266,46.0
140267,Unknown
140268,33.0
140269,17.0
140270,Unknown
140271,34.0
140272,Unknown
140273,91.0
140274,Unknown
140275,24.0
140276,27.0
140277,14.0
140278,21.0
140279,54.0
140280,Unknown
140281,Unknown
140282,Unknown
140283,15.0
140284,Unknown
140285,30.0
140286,Unknown
140287,Unknown
140288,Unknown
140289,Unknown
140290,29.0
140291,27.0
140292,73.0
140293,24.0
140294,31.0
140295,36.0
140296,36.0
140297,Unknown
140298,26.0
140299,Unknown
140300,25.0
140301,Unknown
140302,Unknown
140303,22.0
140304,Unknown
140305,23.0
140306,Unknown
140307,26.0
140308,Unknown
140309,48.0
140310,Unknown
140311,Unknown
140312,17.0
140313,Unknown
140314,Unknown
140315,Unknown
140316,18.0
140317,23.0
140318,18.0
140319,Unknown
140320,30.0
140321,23.0
140322,24.0
140323,Unknown
140324,26.0
140325,28.0
140326,Unknown
140327,42.0
140328,26.0
140329,25.0
140330,Unknown
140331,15.0
140332,Unknown
140333,21.0
140334,28.0
140335,Unknown
140336,29.0
140337,27.0
140338,50.0
140339,57.0
140340,42.0
140341,15.0
140342,21.0
140343,31.0
140344,Unknown
140345,25.0
140346,45.0
140347,Unknown
140348,Unknown
140349,Unknown
140350,22.0
140351,Unknown
140352,Unknown
140353,33.0
140354,Unknown
140355,28.0
140356,Unknown
140357,Unknown
140358,Unknown
140359,Unknown
140360,22.0
140361,52.0
140362,Unknown
140363,37.0
140364,25.0
140365,41.0
140366,40.0
140367,59.0
140368,33.0
140369,29.0
140370,26.0
140371,26.0
140372,32.0
140373,Unknown
140374,52.0
140375,36.0
140376,38.0
140377,32.0
140378,Unknown
140379,24.0
140380,0.0
140381,23.0
140382,38.0
140383,Unknown
140384,Unknown
140385,65.0
140386,23.0
140387,Unknown
140388,Unknown
140389,22.0
140390,22.0
140391,Unknown
140392,38.0
140393,13.0
140394,Unknown
140395,30.0
140396,Unknown
140397,Unknown
140398,15.0
140399,68.0
140400,Unknown
140401,19.0
140402,Unknown
140403,25.0
140404,20.0
140405,33.0
140406,Unknown
140407,23.0
140408,47.0
140409,Unknown
140410,26.0
140411,21.0
140412,Unknown
140413,48.0
140414,38.0
140415,32.0
140416,Unknown
140417,59.0
140418,Unknown
140419,24.0
140420,Unknown
140421,21.0
140422,Unknown
140423,36.0
140424,38.0
140425,Unknown
140426,Unknown
140427,Unknown
140428,Unknown
140429,Unknown
140430,Unknown
140431,Unknown
140432,22.0
140433,34.0
140434,Unknown
140435,59.0
140436,32.0
140437,24.0
140438,26.0
140439,Unknown
140440,77.0
140441,55.0
140442,Unknown
140443,29.0
140444,Unknown
140445,26.0
140446,Unknown
140447,47.0
140448,69.0
140449,Unknown
140450,29.0
140451,38.0
140452,44.0
140453,23.0
140454,31.0
140455,38.0
140456,34.0
140457,39.0
140458,30.0
140459,38.0
140460,58.0
140461,Unknown
140462,28.0
140463,Unknown
140464,32.0
140465,23.0
140466,Unknown
140467,33.0
140468,20.0
140469,Unknown
140470,15.0
140471,28.0
140472,48.0
140473,43.0
140474,46.0
140475,Unknown
140476,20.0
140477,40.0
140478,16.0
140479,44.0
140480,Unknown
140481,27.0
140482,40.0
140483,18.0
140484,38.0
140485,32.0
140486,42.0
140487,69.0
140488,65.0
140489,Unknown
140490,59.0
140491,Unknown
140492,20.0
140493,Unknown
140494,Unknown
140495,56.0
140496,Unknown
140497,48.0
140498,26.0
140499,37.0
140500,Unknown
140501,Unknown
140502,16.0
140503,35.0
140504,32.0
140505,26.0
140506,Unknown
140507,67.0
140508,48.0
140509,Unknown
140510,43.0
140511,Unknown
140512,23.0
140513,Unknown
140514,29.0
140515,57.0
140516,13.0
140517,22.0
140518,44.0
140519,Unknown
140520,Unknown
140521,35.0
140522,19.0
140523,Unknown
140524,41.0
140525,Unknown
140526,41.0
140527,Unknown
140528,31.0
140529,Unknown
140530,Unknown
140531,33.0
140532,38.0
140533,22.0
140534,50.0
140535,Unknown
140536,Unknown
140537,50.0
140538,35.0
140539,Unknown
140540,25.0
140541,36.0
140542,Unknown
140543,13.0
140544,20.0
140545,20.0
140546,44.0
140547,61.0
140548,27.0
140549,Unknown
140550,Unknown
140551,58.0
140552,25.0
140553,27.0
140554,Unknown
140555,31.0
140556,24.0
140557,71.0
140558,Unknown
140559,24.0
140560,Unknown
140561,34.0
140562,Unknown
140563,Unknown
140564,Unknown
140565,18.0
140566,Unknown
140567,40.0
140568,34.0
140569,51.0
140570,Unknown
140571,18.0
140572,25.0
140573,Unknown
140574,12.0
140575,29.0
140576,29.0
140577,21.0
140578,Unknown
140579,22.0
140580,29.0
140581,27.0
140582,8.0
140583,30.0
140584,45.0
140585,35.0
140586,104.0
140587,Unknown
140588,Unknown
140589,54.0
140590,Unknown
140591,19.0
140592,48.0
140593,Unknown
140594,33.0
140595,Unknown
140596,Unknown
140597,Unknown
140598,16.0
140599,35.0
140600,20.0
140601,Unknown
140602,Unknown
140603,34.0
140604,Unknown
140605,29.0
140606,15.0
140607,Unknown
140608,39.0
140609,Unknown
140610,Unknown
140611,Unknown
140612,26.0
140613,57.0
140614,32.0
140615,26.0
140616,30.0
140617,Unknown
140618,29.0
140619,33.0
140620,Unknown
140621,26.0
140622,38.0
140623,75.0
140624,32.0
140625,77.0
140626,44.0
140627,Unknown
140628,26.0
140629,Unknown
140630,Unknown
140631,30.0
140632,26.0
140633,41.0
140634,27.0
140635,14.0
140636,47.0
140637,Unknown
140638,12.0
140639,30.0
140640,21.0
140641,Unknown
140642,55.0
140643,37.0
140644,32.0
140645,39.0
140646,44.0
140647,Unknown
140648,26.0
140649,Unknown
140650,38.0
140651,38.0
140652,52.0
140653,Unknown
140654,Unknown
140655,Unknown
140656,Unknown
140657,36.0
140658,53.0
140659,Unknown
140660,24.0
140661,20.0
140662,30.0
140663,36.0
140664,42.0
140665,Unknown
140666,38.0
140667,Unknown
140668,Unknown
140669,34.0
140670,28.0
140671,Unknown
140672,Unknown
140673,43.0
140674,20.0
140675,23.0
140676,Unknown
140677,22.0
140678,32.0
140679,35.0
140680,Unknown
140681,Unknown
140682,31.0
140683,35.0
140684,18.0
140685,32.0
140686,Unknown
140687,Unknown
140688,27.0
140689,20.0
140690,21.0
140691,54.0
140692,28.0
140693,32.0
140694,32.0
140695,Unknown
140696,Unknown
140697,35.0
140698,Unknown
140699,Unknown
140700,18.0
140701,25.0
140702,52.0
140703,Unknown
140704,19.0
140705,46.0
140706,64.0
140707,8.0
140708,17.0
140709,21.0
140710,Unknown
140711,34.0
140712,Unknown
140713,Unknown
140714,24.0
140715,Unknown
140716,53.0
140717,45.0
140718,44.0
140719,Unknown
140720,Unknown
140721,Unknown
140722,21.0
140723,39.0
140724,19.0
140725,31.0
140726,45.0
140727,Unknown
140728,38.0
140729,24.0
140730,0.0
140731,76.0
140732,22.0
140733,32.0
140734,43.0
140735,23.0
140736,64.0
140737,49.0
140738,Unknown
140739,14.0
140740,Unknown
140741,47.0
140742,Unknown
140743,26.0
140744,33.0
140745,48.0
140746,Unknown
140747,29.0
140748,Unknown
140749,Unknown
140750,39.0
140751,55.0
140752,Unknown
140753,Unknown
140754,60.0
140755,Unknown
140756,27.0
140757,47.0
140758,23.0
140759,Unknown
140760,Unknown
140761,56.0
140762,40.0
140763,34.0
140764,31.0
140765,Unknown
140766,29.0
140767,38.0
140768,54.0
140769,25.0
140770,35.0
140771,56.0
140772,31.0
140773,58.0
140774,Unknown
140775,Unknown
140776,34.0
140777,24.0
140778,38.0
140779,59.0
140780,46.0
140781,Unknown
140782,56.0
140783,29.0
140784,51.0
140785,Unknown
140786,23.0
140787,Unknown
140788,Unknown
140789,37.0
140790,66.0
140791,Unknown
140792,Unknown
140793,Unknown
140794,40.0
140795,31.0
140796,48.0
140797,52.0
140798,Unknown
140799,Unknown
140800,39.0
140801,Unknown
140802,19.0
140803,41.0
140804,Unknown
140805,22.0
140806,42.0
140807,34.0
140808,29.0
140809,Unknown
140810,36.0
140811,Unknown
140812,Unknown
140813,23.0
140814,44.0
140815,Unknown
140816,69.0
140817,39.0
140818,Unknown
140819,Unknown
140820,33.0
140821,47.0
140822,54.0
140823,33.0
140824,53.0
140825,Unknown
140826,34.0
140827,Unknown
140828,30.0
140829,Unknown
140830,49.0
140831,Unknown
140832,Unknown
140833,34.0
140834,Unknown
140835,Unknown
140836,34.0
140837,Unknown
140838,Unknown
140839,42.0
140840,35.0
140841,Unknown
140842,22.0
140843,26.0
140844,16.0
140845,Unknown
140846,Unknown
140847,43.0
140848,Unknown
140849,16.0
140850,15.0
140851,39.0
140852,56.0
140853,Unknown
140854,45.0
140855,Unknown
140856,38.0
140857,23.0
140858,Unknown
140859,47.0
140860,Unknown
140861,36.0
140862,Unknown
140863,32.0
140864,37.0
140865,Unknown
140866,28.0
140867,Unknown
140868,34.0
140869,Unknown
140870,Unknown
140871,Unknown
140872,Unknown
140873,25.0
140874,Unknown
140875,14.0
140876,Unknown
140877,27.0
140878,57.0
140879,36.0
140880,0.0
140881,Unknown
140882,31.0
140883,36.0
140884,43.0
140885,Unknown
140886,41.0
140887,25.0
140888,Unknown
140889,34.0
140890,29.0
140891,38.0
140892,16.0
140893,Unknown
140894,47.0
140895,31.0
140896,20.0
140897,Unknown
140898,Unknown
140899,35.0
140900,20.0
140901,Unknown
140902,42.0
140903,19.0
140904,24.0
140905,Unknown
140906,50.0
140907,Unknown
140908,56.0
140909,Unknown
140910,47.0
140911,48.0
140912,22.0
140913,Unknown
140914,Unknown
140915,Unknown
140916,48.0
140917,Unknown
140918,Unknown
140919,52.0
140920,60.0
140921,Unknown
140922,Unknown
140923,43.0
140924,44.0
140925,Unknown
140926,63.0
140927,43.0
140928,Unknown
140929,Unknown
140930,Unknown
140931,Unknown
140932,Unknown
140933,30.0
140934,37.0
140935,49.0
140936,34.0
140937,34.0
140938,Unknown
140939,62.0
140940,21.0
140941,20.0
140942,54.0
140943,46.0
140944,Unknown
140945,33.0
140946,Unknown
140947,46.0
140948,38.0
140949,Unknown
140950,41.0
140951,Unknown
140952,Unknown
140953,Unknown
140954,52.0
140955,18.0
140956,50.0
140957,25.0
140958,32.0
140959,59.0
140960,Unknown
140961,Unknown
140962,58.0
140963,45.0
140964,Unknown
140965,45.0
140966,51.0
140967,28.0
140968,Unknown
140969,Unknown
140970,Unknown
140971,Unknown
140972,26.0
140973,Unknown
140974,44.0
140975,Unknown
140976,33.0
140977,45.0
140978,Unknown
140979,58.0
140980,41.0
140981,55.0
140982,24.0
140983,Unknown
140984,56.0
140985,Unknown
140986,55.0
140987,49.0
140988,Unknown
140989,Unknown
140990,Unknown
140991,Unknown
140992,Unknown
140993,39.0
140994,49.0
140995,48.0
140996,43.0
140997,40.0
140998,51.0
140999,Unknown
141000,39.0
141001,Unknown
141002,68.0
141003,Unknown
141004,Unknown
141005,44.0
141006,Unknown
141007,55.0
141008,Unknown
141009,Unknown
141010,35.0
141011,31.0
141012,16.0
141013,36.0
141014,26.0
141015,Unknown
141016,21.0
141017,Unknown
141018,Unknown
141019,6.0
141020,Unknown
141021,Unknown
141022,Unknown
141023,15.0
141024,21.0
141025,Unknown
141026,Unknown
141027,37.0
141028,16.0
141029,Unknown
141030,22.0
141031,14.0
141032,20.0
141033,Unknown
141034,19.0
141035,Unknown
141036,15.0
141037,20.0
141038,Unknown
141039,48.0
141040,Unknown
141041,33.0
141042,Unknown
141043,50.0
141044,30.0
141045,56.0
141046,Unknown
141047,47.0
141048,Unknown
141049,37.0
141050,Unknown
141051,34.0
141052,15.0
141053,34.0
141054,28.0
141055,33.0
141056,32.0
141057,Unknown
141058,Unknown
141059,Unknown
141060,Unknown
141061,31.0
141062,14.0
141063,31.0
141064,23.0
141065,76.0
141066,46.0
141067,17.0
141068,16.0
141069,Unknown
141070,20.0
141071,47.0
141072,Unknown
141073,29.0
141074,Unknown
141075,Unknown
141076,19.0
141077,50.0
141078,30.0
141079,22.0
141080,16.0
141081,27.0
141082,28.0
141083,25.0
141084,Unknown
141085,16.0
141086,Unknown
141087,Unknown
141088,Unknown
141089,22.0
141090,42.0
141091,29.0
141092,Unknown
141093,Unknown
141094,23.0
141095,Unknown
141096,57.0
141097,19.0
141098,39.0
141099,Unknown
141100,23.0
141101,Unknown
141102,Unknown
141103,36.0
141104,Unknown
141105,33.0
141106,38.0
141107,Unknown
141108,Unknown
141109,28.0
141110,28.0
141111,42.0
141112,Unknown
141113,33.0
141114,37.0
141115,Unknown
141116,45.0
141117,Unknown
141118,45.0
141119,25.0
141120,28.0
141121,37.0
141122,45.0
141123,52.0
141124,22.0
141125,Unknown
141126,Unknown
141127,Unknown
141128,Unknown
141129,Unknown
141130,Unknown
141131,Unknown
141132,45.0
141133,38.0
141134,Unknown
141135,19.0
141136,Unknown
141137,Unknown
141138,56.0
141139,24.0
141140,Unknown
141141,44.0
141142,38.0
141143,Unknown
141144,45.0
141145,28.0
141146,Unknown
141147,Unknown
141148,51.0
141149,Unknown
141150,Unknown
141151,37.0
141152,Unknown
141153,Unknown
141154,Unknown
141155,Unknown
141156,52.0
141157,Unknown
141158,Unknown
141159,22.0
141160,23.0
141161,50.0
141162,Unknown
141163,Unknown
141164,46.0
141165,52.0
141166,Unknown
141167,55.0
141168,Unknown
141169,Unknown
141170,Unknown
141171,Unknown
141172,Unknown
141173,31.0
141174,Unknown
141175,47.0
141176,Unknown
141177,Unknown
141178,25.0
141179,Unknown
141180,Unknown
141181,56.0
141182,Unknown
141183,Unknown
141184,34.0
141185,57.0
141186,42.0
141187,47.0
141188,Unknown
141189,Unknown
141190,25.0
141191,Unknown
141192,25.0
141193,23.0
141194,30.0
141195,23.0
141196,Unknown
141197,22.0
141198,24.0
141199,24.0
141200,18.0
141201,29.0
141202,Unknown
141203,38.0
141204,43.0
141205,Unknown
141206,25.0
141207,Unknown
141208,14.0
141209,19.0
141210,Unknown
141211,Unknown
141212,27.0
141213,48.0
141214,Unknown
141215,Unknown
141216,Unknown
141217,Unknown
141218,23.0
141219,57.0
141220,21.0
141221,22.0
141222,25.0
141223,Unknown
141224,59.0
141225,Unknown
141226,27.0
141227,29.0
141228,20.0
141229,Unknown
141230,19.0
141231,33.0
141232,32.0
141233,30.0
141234,36.0
141235,28.0
141236,Unknown
141237,Unknown
141238,Unknown
141239,42.0
141240,48.0
141241,27.0
141242,19.0
141243,Unknown
141244,20.0
141245,15.0
141246,35.0
141247,Unknown
141248,27.0
141249,19.0
141250,67.0
141251,1.0
141252,35.0
141253,21.0
141254,44.0
141255,Unknown
141256,Unknown
141257,Unknown
141258,33.0
141259,Unknown
141260,18.0
141261,Unknown
141262,Unknown
141263,Unknown
141264,32.0
141265,16.0
141266,Unknown
141267,22.0
141268,Unknown
141269,28.0
141270,31.0
141271,38.0
141272,34.0
141273,39.0
141274,57.0
141275,52.0
141276,25.0
141277,56.0
141278,Unknown
141279,Unknown
141280,Unknown
141281,Unknown
141282,30.0
141283,Unknown
141284,14.0
141285,Unknown
141286,Unknown
141287,Unknown
141288,53.0
141289,Unknown
141290,50.0
141291,Unknown
141292,Unknown
141293,Unknown
141294,Unknown
141295,Unknown
141296,22.0
141297,Unknown
141298,26.0
141299,34.0
141300,Unknown
141301,Unknown
141302,Unknown
141303,Unknown
141304,18.0
141305,Unknown
141306,23.0
141307,Unknown
141308,22.0
141309,27.0
141310,21.0
141311,23.0
141312,Unknown
141313,24.0
141314,Unknown
141315,28.0
141316,Unknown
141317,43.0
141318,Unknown
141319,28.0
141320,39.0
141321,19.0
141322,21.0
141323,39.0
141324,Unknown
141325,Unknown
141326,24.0
141327,28.0
141328,29.0
141329,37.0
141330,27.0
141331,Unknown
141332,58.0
141333,42.0
141334,32.0
141335,47.0
141336,Unknown
141337,26.0
141338,Unknown
141339,Unknown
141340,Unknown
141341,32.0
141342,23.0
141343,16.0
141344,Unknown
141345,Unknown
141346,29.0
141347,30.0
141348,18.0
141349,37.0
141350,Unknown
141351,31.0
141352,51.0
141353,Unknown
141354,Unknown
141355,Unknown
141356,33.0
141357,Unknown
141358,30.0
141359,Unknown
141360,48.0
141361,Unknown
141362,Unknown
141363,17.0
141364,Unknown
141365,Unknown
141366,Unknown
141367,50.0
141368,Unknown
141369,20.0
141370,20.0
141371,29.0
141372,Unknown
141373,Unknown
141374,Unknown
141375,15.0
141376,60.0
141377,25.0
141378,22.0
141379,32.0
141380,38.0
141381,16.0
141382,Unknown
141383,Unknown
141384,19.0
141385,29.0
141386,18.0
141387,14.0
141388,Unknown
141389,26.0
141390,59.0
141391,34.0
141392,31.0
141393,Unknown
141394,39.0
141395,Unknown
141396,Unknown
141397,45.0
141398,Unknown
141399,Unknown
141400,22.0
141401,52.0
141402,25.0
141403,41.0
141404,Unknown
141405,31.0
141406,21.0
141407,Unknown
141408,63.0
141409,Unknown
141410,49.0
141411,Unknown
141412,15.0
141413,Unknown
141414,42.0
141415,48.0
141416,23.0
141417,49.0
141418,43.0
141419,Unknown
141420,Unknown
141421,61.0
141422,31.0
141423,Unknown
141424,15.0
141425,31.0
141426,29.0
141427,28.0
141428,29.0
141429,Unknown
141430,36.0
141431,32.0
141432,53.0
141433,Unknown
141434,25.0
141435,Unknown
141436,Unknown
141437,Unknown
141438,18.0
141439,49.0
141440,58.0
141441,51.0
141442,36.0
141443,Unknown
141444,Unknown
141445,Unknown
141446,Unknown
141447,Unknown
141448,53.0
141449,Unknown
141450,32.0
141451,19.0
141452,Unknown
141453,21.0
141454,Unknown
141455,Unknown
141456,21.0
141457,56.0
141458,22.0
141459,52.0
141460,Unknown
141461,39.0
141462,39.0
141463,40.0
141464,46.0
141465,Unknown
141466,22.0
141467,Unknown
141468,Unknown
141469,Unknown
141470,28.0
141471,40.0
141472,43.0
141473,38.0
141474,40.0
141475,51.0
141476,18.0
141477,Unknown
141478,48.0
141479,Unknown
141480,40.0
141481,Unknown
141482,Unknown
141483,30.0
141484,59.0
141485,56.0
141486,37.0
141487,Unknown
141488,Unknown
141489,Unknown
141490,23.0
141491,47.0
141492,Unknown
141493,44.0
141494,26.0
141495,40.0
141496,44.0
141497,41.0
141498,Unknown
141499,44.0
141500,Unknown
141501,20.0
141502,35.0
141503,33.0
141504,33.0
141505,32.0
141506,Unknown
141507,Unknown
141508,24.0
141509,Unknown
141510,Unknown
141511,30.0
141512,Unknown
141513,25.0
141514,22.0
141515,Unknown
141516,19.0
141517,Unknown
141518,27.0
141519,Unknown
141520,Unknown
141521,Unknown
141522,Unknown
141523,38.0
141524,58.0
141525,28.0
141526,48.0
141527,30.0
141528,Unknown
141529,66.0
141530,36.0
141531,27.0
141532,40.0
141533,Unknown
141534,Unknown
141535,Unknown
141536,Unknown
141537,69.0
141538,Unknown
141539,55.0
141540,26.0
141541,51.0
141542,Unknown
141543,Unknown
141544,Unknown
141545,47.0
141546,47.0
141547,21.0
141548,Unknown
141549,43.0
141550,Unknown
141551,45.0
141552,28.0
141553,29.0
141554,32.0
141555,41.0
141556,21.0
141557,44.0
141558,32.0
141559,30.0
141560,Unknown
141561,Unknown
141562,21.0
141563,31.0
141564,Unknown
141565,26.0
